#,Name,G,T%,MSh,7M,FG,A,B,St,2Min,TF,RC,Partido,Jornada,Fecha,Temporada,Link,S,S%,GKGA,S 7M,S% 7M,S FSh,S% FG
10,Daniel Ingason,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,HBW Balingen-Weilstetten vs Handball Sport Verein Hamburg,34,"Jun 2, 2024",2023_24,https://www.daikin-hbl.de/en/match/abfa0098-3961-11ef-af12-4f9b0a263832,,,,,,,
14,Oddur Gretarsson,10,100.0,0.0,5.0,5.0,0,0.0,0.0,1,0.0,0,HBW Balingen-Weilstetten vs Handball Sport Verein Hamburg,34,"Jun 2, 2024",2023_24,https://www.daikin-hbl.de/en/match/abfa0098-3961-11ef-af12-4f9b0a263832,,,,,,,
17,Felix Danner,2,50.0,0.0,0.0,2.0,0,0.0,0.0,0,0.0,0,HBW Balingen-Weilstetten vs Handball Sport Verein Hamburg,34,"Jun 2, 2024",2023_24,https://www.daikin-hbl.de/en/match/abfa0098-3961-11ef-af12-4f9b0a263832,,,,,,,
18,Tim Grüner,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,HBW Balingen-Weilstetten vs Handball Sport Verein Hamburg,34,"Jun 2, 2024",2023_24,https://www.daikin-hbl.de/en/match/abfa0098-3961-11ef-af12-4f9b0a263832,,,,,,,
21,Jerome Müller,4,100.0,0.0,0.0,4.0,3,0.0,0.0,0,2.0,0,HBW Balingen-Weilstetten vs Handball Sport Verein Hamburg,34,"Jun 2, 2024",2023_24,https://www.daikin-hbl.de/en/match/abfa0098-3961-11ef-af12-4f9b0a263832,,,,,,,
22,Jona Schoch,6,67.0,1.0,0.0,6.0,1,0.0,0.0,0,0.0,0,HBW Balingen-Weilstetten vs Handball Sport Verein Hamburg,34,"Jun 2, 2024",2023_24,https://www.daikin-hbl.de/en/match/abfa0098-3961-11ef-af12-4f9b0a263832,,,,,,,
26,Lukas Saueressig,4,57.0,1.0,0.0,4.0,4,2.0,0.0,0,1.0,0,HBW Balingen-Weilstetten vs Handball Sport Verein Hamburg,34,"Jun 2, 2024",2023_24,https://www.daikin-hbl.de/en/match/abfa0098-3961-11ef-af12-4f9b0a263832,,,,,,,
27,Patrick Volz,1,100.0,0.0,0.0,1.0,0,0.0,0.0,0,0.0,0,HBW Balingen-Weilstetten vs Handball Sport Verein Hamburg,34,"Jun 2, 2024",2023_24,https://www.daikin-hbl.de/en/match/abfa0098-3961-11ef-af12-4f9b0a263832,,,,,,,
28,Tobias Heinzelmann,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,HBW Balingen-Weilstetten vs Handball Sport Verein Hamburg,34,"Jun 2, 2024",2023_24,https://www.daikin-hbl.de/en/match/abfa0098-3961-11ef-af12-4f9b0a263832,,,,,,,
12,Mohamed Essam Moustafa El-Tayar,0,,,,,0,,,0,,0,HBW Balingen-Weilstetten vs Handball Sport Verein Hamburg,34,"Jun 2, 2024",2023_24,https://www.daikin-hbl.de/en/match/abfa0098-3961-11ef-af12-4f9b0a263832,0.0,0.0,4.0,0.0,0.0,0.0,0.0
16,Mario Ruminsky,0,,,,,0,,,0,,0,HBW Balingen-Weilstetten vs Handball Sport Verein Hamburg,34,"Jun 2, 2024",2023_24,https://www.daikin-hbl.de/en/match/abfa0098-3961-11ef-af12-4f9b0a263832,11.0,30.0,26.0,6.0,86.0,5.0,17.0
7,Leif Tissier,4,67.0,0.0,0.0,4.0,2,0.0,0.0,1,0.0,0,HBW Balingen-Weilstetten vs Handball Sport Verein Hamburg,34,"Jun 2, 2024",2023_24,https://www.daikin-hbl.de/en/match/abfa0098-3961-11ef-af12-4f9b0a263832,,,,,,,
9,Jacob Arenth Lassen,1,20.0,1.0,1.0,0.0,2,0.0,0.0,0,1.0,0,HBW Balingen-Weilstetten vs Handball Sport Verein Hamburg,34,"Jun 2, 2024",2023_24,https://www.daikin-hbl.de/en/match/abfa0098-3961-11ef-af12-4f9b0a263832,,,,,,,
13,Niklas Weller,6,75.0,0.0,0.0,6.0,0,0.0,0.0,0,1.0,0,HBW Balingen-Weilstetten vs Handball Sport Verein Hamburg,34,"Jun 2, 2024",2023_24,https://www.daikin-hbl.de/en/match/abfa0098-3961-11ef-af12-4f9b0a263832,,,,,,,
18,Dino Corak,4,100.0,0.0,0.0,4.0,0,0.0,0.0,0,0.0,0,HBW Balingen-Weilstetten vs Handball Sport Verein Hamburg,34,"Jun 2, 2024",2023_24,https://www.daikin-hbl.de/en/match/abfa0098-3961-11ef-af12-4f9b0a263832,,,,,,,
21,Frederik Bo Andersen,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,HBW Balingen-Weilstetten vs Handball Sport Verein Hamburg,34,"Jun 2, 2024",2023_24,https://www.daikin-hbl.de/en/match/abfa0098-3961-11ef-af12-4f9b0a263832,,,,,,,
23,Max Niemann,1,100.0,0.0,0.0,1.0,1,0.0,0.0,0,1.0,0,HBW Balingen-Weilstetten vs Handball Sport Verein Hamburg,34,"Jun 2, 2024",2023_24,https://www.daikin-hbl.de/en/match/abfa0098-3961-11ef-af12-4f9b0a263832,,,,,,,
24,Alexander Hartwig,1,100.0,0.0,0.0,1.0,0,0.0,0.0,0,1.0,0,HBW Balingen-Weilstetten vs Handball Sport Verein Hamburg,34,"Jun 2, 2024",2023_24,https://www.daikin-hbl.de/en/match/abfa0098-3961-11ef-af12-4f9b0a263832,,,,,,,
27,Thies Bergemann,1,100.0,0.0,0.0,1.0,0,0.0,0.0,0,0.0,0,HBW Balingen-Weilstetten vs Handball Sport Verein Hamburg,34,"Jun 2, 2024",2023_24,https://www.daikin-hbl.de/en/match/abfa0098-3961-11ef-af12-4f9b0a263832,,,,,,,
43,Zoran Ilic,5,56.0,2.0,0.0,5.0,3,0.0,0.0,1,3.0,0,HBW Balingen-Weilstetten vs Handball Sport Verein Hamburg,34,"Jun 2, 2024",2023_24,https://www.daikin-hbl.de/en/match/abfa0098-3961-11ef-af12-4f9b0a263832,,,,,,,
44,Lennard Benkendorf,1,100.0,0.0,0.0,1.0,0,0.0,0.0,0,0.0,0,HBW Balingen-Weilstetten vs Handball Sport Verein Hamburg,34,"Jun 2, 2024",2023_24,https://www.daikin-hbl.de/en/match/abfa0098-3961-11ef-af12-4f9b0a263832,,,,,,,
55,Azat Valiullin,0,0.0,0.0,0.0,0.0,1,1.0,0.0,0,0.0,0,HBW Balingen-Weilstetten vs Handball Sport Verein Hamburg,34,"Jun 2, 2024",2023_24,https://www.daikin-hbl.de/en/match/abfa0098-3961-11ef-af12-4f9b0a263832,,,,,,,
77,Dani Baijens,6,75.0,0.0,0.0,6.0,2,0.0,0.0,0,1.0,0,HBW Balingen-Weilstetten vs Handball Sport Verein Hamburg,34,"Jun 2, 2024",2023_24,https://www.daikin-hbl.de/en/match/abfa0098-3961-11ef-af12-4f9b0a263832,,,,,,,
1,Johannes Bitter,0,,,,,0,,,0,,0,HBW Balingen-Weilstetten vs Handball Sport Verein Hamburg,34,"Jun 2, 2024",2023_24,https://www.daikin-hbl.de/en/match/abfa0098-3961-11ef-af12-4f9b0a263832,5.0,22.0,18.0,0.0,0.0,5.0,26.0
12,Jens Vortmann,0,,,,,0,,,0,,0,HBW Balingen-Weilstetten vs Handball Sport Verein Hamburg,34,"Jun 2, 2024",2023_24,https://www.daikin-hbl.de/en/match/abfa0098-3961-11ef-af12-4f9b0a263832,2.0,10.0,19.0,0.0,0.0,2.0,10.0
2,Lucas Meister,3,75.0,0.0,0.0,3.0,0,0.0,0.0,1,0.0,0,SC Magdeburg vs HSG Wetzlar,34,"Jun 2, 2024",2023_24,https://www.daikin-hbl.de/en/match/ac0abccc-3961-11ef-800e-4f9b0a263832,,,,,,,
3,Piotr Chrapkowski,0,0.0,0.0,0.0,0.0,1,0.0,1.0,0,2.0,0,SC Magdeburg vs HSG Wetzlar,34,"Jun 2, 2024",2023_24,https://www.daikin-hbl.de/en/match/ac0abccc-3961-11ef-800e-4f9b0a263832,,,,,,,
6,Matthias Musche,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,SC Magdeburg vs HSG Wetzlar,34,"Jun 2, 2024",2023_24,https://www.daikin-hbl.de/en/match/ac0abccc-3961-11ef-800e-4f9b0a263832,,,,,,,
7,Felix Claar,3,75.0,0.0,0.0,3.0,2,0.0,0.0,0,1.0,0,SC Magdeburg vs HSG Wetzlar,34,"Jun 2, 2024",2023_24,https://www.daikin-hbl.de/en/match/ac0abccc-3961-11ef-800e-4f9b0a263832,,,,,,,
11,Daniel Pettersson,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,SC Magdeburg vs HSG Wetzlar,34,"Jun 2, 2024",2023_24,https://www.daikin-hbl.de/en/match/ac0abccc-3961-11ef-800e-4f9b0a263832,,,,,,,
13,Janus Smarason,7,54.0,4.0,0.0,7.0,4,0.0,1.0,0,2.0,0,SC Magdeburg vs HSG Wetzlar,34,"Jun 2, 2024",2023_24,https://www.daikin-hbl.de/en/match/ac0abccc-3961-11ef-800e-4f9b0a263832,,,,,,,
14,Omar Ingi Magnusson,3,100.0,0.0,0.0,3.0,2,0.0,0.0,0,2.0,0,SC Magdeburg vs HSG Wetzlar,34,"Jun 2, 2024",2023_24,https://www.daikin-hbl.de/en/match/ac0abccc-3961-11ef-800e-4f9b0a263832,,,,,,,
17,Tim Hornke,7,100.0,0.0,0.0,7.0,0,0.0,2.0,0,2.0,0,SC Magdeburg vs HSG Wetzlar,34,"Jun 2, 2024",2023_24,https://www.daikin-hbl.de/en/match/ac0abccc-3961-11ef-800e-4f9b0a263832,,,,,,,
20,Philipp Weber,1,25.0,0.0,0.0,1.0,0,0.0,0.0,0,1.0,0,SC Magdeburg vs HSG Wetzlar,34,"Jun 2, 2024",2023_24,https://www.daikin-hbl.de/en/match/ac0abccc-3961-11ef-800e-4f9b0a263832,,,,,,,
21,Albin Lagergren,4,100.0,0.0,0.0,4.0,3,0.0,0.0,0,1.0,0,SC Magdeburg vs HSG Wetzlar,34,"Jun 2, 2024",2023_24,https://www.daikin-hbl.de/en/match/ac0abccc-3961-11ef-800e-4f9b0a263832,,,,,,,
22,Lukas Mertens,3,100.0,0.0,0.0,3.0,2,0.0,0.0,0,0.0,0,SC Magdeburg vs HSG Wetzlar,34,"Jun 2, 2024",2023_24,https://www.daikin-hbl.de/en/match/ac0abccc-3961-11ef-800e-4f9b0a263832,,,,,,,
23,Magnus Saugstrup,3,100.0,0.0,0.0,3.0,1,0.0,0.0,0,0.0,0,SC Magdeburg vs HSG Wetzlar,34,"Jun 2, 2024",2023_24,https://www.daikin-hbl.de/en/match/ac0abccc-3961-11ef-800e-4f9b0a263832,,,,,,,
34,Michael Damgaard,1,20.0,1.0,0.0,1.0,1,0.0,0.0,0,1.0,0,SC Magdeburg vs HSG Wetzlar,34,"Jun 2, 2024",2023_24,https://www.daikin-hbl.de/en/match/ac0abccc-3961-11ef-800e-4f9b0a263832,,,,,,,
54,Oscar Bergendahl,2,100.0,0.0,0.0,2.0,0,0.0,0.0,1,0.0,0,SC Magdeburg vs HSG Wetzlar,34,"Jun 2, 2024",2023_24,https://www.daikin-hbl.de/en/match/ac0abccc-3961-11ef-800e-4f9b0a263832,,,,,,,
1,Sergey Hernández Ferrer,0,,,,,1,,,0,,0,SC Magdeburg vs HSG Wetzlar,34,"Jun 2, 2024",2023_24,https://www.daikin-hbl.de/en/match/ac0abccc-3961-11ef-800e-4f9b0a263832,11.0,30.0,26.0,0.0,0.0,11.0,32.0
85,Mikael Aggefors,0,,,,,0,,,0,,0,SC Magdeburg vs HSG Wetzlar,34,"Jun 2, 2024",2023_24,https://www.daikin-hbl.de/en/match/ac0abccc-3961-11ef-800e-4f9b0a263832,4.0,36.0,7.0,0.0,0.0,4.0,44.0
3,Mathias Mark Pedersen,5,62.0,0.0,0.0,5.0,1,0.0,0.0,1,0.0,0,SC Magdeburg vs HSG Wetzlar,34,"Jun 2, 2024",2023_24,https://www.daikin-hbl.de/en/match/ac0abccc-3961-11ef-800e-4f9b0a263832,,,,,,,
5,Rasmus Meyer Ejlersen,3,100.0,0.0,0.0,3.0,0,1.0,0.0,0,0.0,0,SC Magdeburg vs HSG Wetzlar,34,"Jun 2, 2024",2023_24,https://www.daikin-hbl.de/en/match/ac0abccc-3961-11ef-800e-4f9b0a263832,,,,,,,
8,Erik Schmidt,1,33.0,0.0,0.0,1.0,0,1.0,1.0,0,1.0,0,SC Magdeburg vs HSG Wetzlar,34,"Jun 2, 2024",2023_24,https://www.daikin-hbl.de/en/match/ac0abccc-3961-11ef-800e-4f9b0a263832,,,,,,,
9,Ole Klimpke,3,100.0,0.0,0.0,3.0,0,0.0,0.0,0,1.0,0,SC Magdeburg vs HSG Wetzlar,34,"Jun 2, 2024",2023_24,https://www.daikin-hbl.de/en/match/ac0abccc-3961-11ef-800e-4f9b0a263832,,,,,,,
14,Vladimir Vranjes,2,100.0,0.0,0.0,2.0,0,0.0,0.0,2,0.0,0,SC Magdeburg vs HSG Wetzlar,34,"Jun 2, 2024",2023_24,https://www.daikin-hbl.de/en/match/ac0abccc-3961-11ef-800e-4f9b0a263832,,,,,,,
17,Phil Spandau,1,50.0,0.0,0.0,1.0,0,0.0,0.0,0,0.0,0,SC Magdeburg vs HSG Wetzlar,34,"Jun 2, 2024",2023_24,https://www.daikin-hbl.de/en/match/ac0abccc-3961-11ef-800e-4f9b0a263832,,,,,,,
23,Magnus Fredriksen,1,50.0,0.0,0.0,1.0,4,0.0,0.0,0,3.0,0,SC Magdeburg vs HSG Wetzlar,34,"Jun 2, 2024",2023_24,https://www.daikin-hbl.de/en/match/ac0abccc-3961-11ef-800e-4f9b0a263832,,,,,,,
28,Wagner Hendrik,5,56.0,0.0,0.0,5.0,3,0.0,0.0,1,0.0,0,SC Magdeburg vs HSG Wetzlar,34,"Jun 2, 2024",2023_24,https://www.daikin-hbl.de/en/match/ac0abccc-3961-11ef-800e-4f9b0a263832,,,,,,,
33,Emil Mellegard,2,100.0,0.0,0.0,2.0,0,0.0,0.0,0,0.0,0,SC Magdeburg vs HSG Wetzlar,34,"Jun 2, 2024",2023_24,https://www.daikin-hbl.de/en/match/ac0abccc-3961-11ef-800e-4f9b0a263832,,,,,,,
42,Nemanja Zelenovic,3,60.0,1.0,0.0,3.0,4,0.0,0.0,0,3.0,0,SC Magdeburg vs HSG Wetzlar,34,"Jun 2, 2024",2023_24,https://www.daikin-hbl.de/en/match/ac0abccc-3961-11ef-800e-4f9b0a263832,,,,,,,
46,Julian Fuchs,1,100.0,0.0,1.0,0.0,0,0.0,1.0,0,1.0,0,SC Magdeburg vs HSG Wetzlar,34,"Jun 2, 2024",2023_24,https://www.daikin-hbl.de/en/match/ac0abccc-3961-11ef-800e-4f9b0a263832,,,,,,,
75,Domen Novak,5,83.0,1.0,4.0,1.0,0,0.0,0.0,1,0.0,0,SC Magdeburg vs HSG Wetzlar,34,"Jun 2, 2024",2023_24,https://www.daikin-hbl.de/en/match/ac0abccc-3961-11ef-800e-4f9b0a263832,,,,,,,
77,Stefan Cavor,2,40.0,0.0,0.0,2.0,0,0.0,0.0,1,1.0,0,SC Magdeburg vs HSG Wetzlar,34,"Jun 2, 2024",2023_24,https://www.daikin-hbl.de/en/match/ac0abccc-3961-11ef-800e-4f9b0a263832,,,,,,,
11,Till Klimpke,0,,,,,0,,,0,,0,SC Magdeburg vs HSG Wetzlar,34,"Jun 2, 2024",2023_24,https://www.daikin-hbl.de/en/match/ac0abccc-3961-11ef-800e-4f9b0a263832,7.0,19.0,30.0,0.0,0.0,7.0,19.0
16,Leonard Grazioli,0,,,,,0,,,0,,0,SC Magdeburg vs HSG Wetzlar,34,"Jun 2, 2024",2023_24,https://www.daikin-hbl.de/en/match/ac0abccc-3961-11ef-800e-4f9b0a263832,1.0,20.0,4.0,0.0,0.0,1.0,20.0
2,Noah Beyer,2,40.0,0.0,0.0,2.0,0,0.0,0.0,0,0.0,0,Bergischer HC vs SG Flensburg-Handewitt,34,"Jun 2, 2024",2023_24,https://www.daikin-hbl.de/en/match/ac1cb5ca-3961-11ef-99d5-4f9b0a263832,,,,,,,
3,Isak Persson,1,50.0,0.0,0.0,1.0,1,0.0,0.0,0,0.0,0,Bergischer HC vs SG Flensburg-Handewitt,34,"Jun 2, 2024",2023_24,https://www.daikin-hbl.de/en/match/ac1cb5ca-3961-11ef-99d5-4f9b0a263832,,,,,,,
6,Antoni Andrzej Doniecki,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,Bergischer HC vs SG Flensburg-Handewitt,34,"Jun 2, 2024",2023_24,https://www.daikin-hbl.de/en/match/ac1cb5ca-3961-11ef-99d5-4f9b0a263832,,,,,,,
8,Tim Nothdurft,3,75.0,0.0,0.0,3.0,0,0.0,0.0,1,0.0,0,Bergischer HC vs SG Flensburg-Handewitt,34,"Jun 2, 2024",2023_24,https://www.daikin-hbl.de/en/match/ac1cb5ca-3961-11ef-99d5-4f9b0a263832,,,,,,,
9,Grega Krecic,1,100.0,0.0,0.0,1.0,0,0.0,0.0,0,1.0,0,Bergischer HC vs SG Flensburg-Handewitt,34,"Jun 2, 2024",2023_24,https://www.daikin-hbl.de/en/match/ac1cb5ca-3961-11ef-99d5-4f9b0a263832,,,,,,,
11,Djibril M'Bengue,2,67.0,1.0,0.0,2.0,1,0.0,0.0,1,1.0,0,Bergischer HC vs SG Flensburg-Handewitt,34,"Jun 2, 2024",2023_24,https://www.daikin-hbl.de/en/match/ac1cb5ca-3961-11ef-99d5-4f9b0a263832,,,,,,,
14,Frederik Ladefoged,4,44.0,0.0,0.0,4.0,2,1.0,0.0,1,2.0,0,Bergischer HC vs SG Flensburg-Handewitt,34,"Jun 2, 2024",2023_24,https://www.daikin-hbl.de/en/match/ac1cb5ca-3961-11ef-99d5-4f9b0a263832,,,,,,,
15,Mads Kjeldgaard Andersen,4,67.0,0.0,0.0,4.0,1,0.0,0.0,0,2.0,0,Bergischer HC vs SG Flensburg-Handewitt,34,"Jun 2, 2024",2023_24,https://www.daikin-hbl.de/en/match/ac1cb5ca-3961-11ef-99d5-4f9b0a263832,,,,,,,
18,Yannick Fraatz,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.0,0,Bergischer HC vs SG Flensburg-Handewitt,34,"Jun 2, 2024",2023_24,https://www.daikin-hbl.de/en/match/ac1cb5ca-3961-11ef-99d5-4f9b0a263832,,,,,,,
19,Tomas Babak,1,33.0,0.0,0.0,1.0,3,0.0,0.0,0,1.0,0,Bergischer HC vs SG Flensburg-Handewitt,34,"Jun 2, 2024",2023_24,https://www.daikin-hbl.de/en/match/ac1cb5ca-3961-11ef-99d5-4f9b0a263832,,,,,,,
24,Linus Arnesson,2,50.0,0.0,0.0,2.0,0,0.0,0.0,0,1.0,0,Bergischer HC vs SG Flensburg-Handewitt,34,"Jun 2, 2024",2023_24,https://www.daikin-hbl.de/en/match/ac1cb5ca-3961-11ef-99d5-4f9b0a263832,,,,,,,
33,Eloy Morante Maldonado,2,100.0,0.0,0.0,2.0,1,0.0,0.0,0,0.0,0,Bergischer HC vs SG Flensburg-Handewitt,34,"Jun 2, 2024",2023_24,https://www.daikin-hbl.de/en/match/ac1cb5ca-3961-11ef-99d5-4f9b0a263832,,,,,,,
39,Lukas Stutzke,8,57.0,2.0,0.0,8.0,1,0.0,0.0,0,1.0,0,Bergischer HC vs SG Flensburg-Handewitt,34,"Jun 2, 2024",2023_24,https://www.daikin-hbl.de/en/match/ac1cb5ca-3961-11ef-99d5-4f9b0a263832,,,,,,,
49,Aron Seesing,0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,0.0,0,Bergischer HC vs SG Flensburg-Handewitt,34,"Jun 2, 2024",2023_24,https://www.daikin-hbl.de/en/match/ac1cb5ca-3961-11ef-99d5-4f9b0a263832,,,,,,,
1,Christopher Rudeck,0,,,,,0,,,0,,0,Bergischer HC vs SG Flensburg-Handewitt,34,"Jun 2, 2024",2023_24,https://www.daikin-hbl.de/en/match/ac1cb5ca-3961-11ef-99d5-4f9b0a263832,8.0,24.0,25.0,0.0,0.0,8.0,24.0
12,Peter Johannesson,0,,,,,0,,,0,,0,Bergischer HC vs SG Flensburg-Handewitt,34,"Jun 2, 2024",2023_24,https://www.daikin-hbl.de/en/match/ac1cb5ca-3961-11ef-99d5-4f9b0a263832,1.0,6.0,15.0,0.0,0.0,1.0,7.0
2,Simon Pytlick,7,88.0,0.0,0.0,7.0,2,0.0,0.0,0,1.0,0,Bergischer HC vs SG Flensburg-Handewitt,34,"Jun 2, 2024",2023_24,https://www.daikin-hbl.de/en/match/ac1cb5ca-3961-11ef-99d5-4f9b0a263832,,,,,,,
4,Johannes Golla,4,67.0,0.0,0.0,4.0,0,1.0,0.0,1,1.0,0,Bergischer HC vs SG Flensburg-Handewitt,34,"Jun 2, 2024",2023_24,https://www.daikin-hbl.de/en/match/ac1cb5ca-3961-11ef-99d5-4f9b0a263832,,,,,,,
14,Teitur Örn Einarsson,9,100.0,0.0,0.0,9.0,3,0.0,0.0,0,0.0,0,Bergischer HC vs SG Flensburg-Handewitt,34,"Jun 2, 2024",2023_24,https://www.daikin-hbl.de/en/match/ac1cb5ca-3961-11ef-99d5-4f9b0a263832,,,,,,,
22,Mads Mensah Larsen,1,100.0,0.0,0.0,1.0,0,0.0,0.0,0,0.0,0,Bergischer HC vs SG Flensburg-Handewitt,34,"Jun 2, 2024",2023_24,https://www.daikin-hbl.de/en/match/ac1cb5ca-3961-11ef-99d5-4f9b0a263832,,,,,,,
24,Jim Gottfridsson,5,71.0,0.0,0.0,5.0,6,0.0,0.0,0,2.0,0,Bergischer HC vs SG Flensburg-Handewitt,34,"Jun 2, 2024",2023_24,https://www.daikin-hbl.de/en/match/ac1cb5ca-3961-11ef-99d5-4f9b0a263832,,,,,,,
25,Lukas Jørgensen,2,100.0,0.0,0.0,2.0,0,0.0,0.0,0,0.0,0,Bergischer HC vs SG Flensburg-Handewitt,34,"Jun 2, 2024",2023_24,https://www.daikin-hbl.de/en/match/ac1cb5ca-3961-11ef-99d5-4f9b0a263832,,,,,,,
26,Johan Hansen,3,100.0,0.0,0.0,3.0,0,0.0,0.0,0,0.0,0,Bergischer HC vs SG Flensburg-Handewitt,34,"Jun 2, 2024",2023_24,https://www.daikin-hbl.de/en/match/ac1cb5ca-3961-11ef-99d5-4f9b0a263832,,,,,,,
27,Aksel Horgen,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,Bergischer HC vs SG Flensburg-Handewitt,34,"Jun 2, 2024",2023_24,https://www.daikin-hbl.de/en/match/ac1cb5ca-3961-11ef-99d5-4f9b0a263832,,,,,,,
29,August Pedersen,1,100.0,0.0,0.0,1.0,0,0.0,0.0,0,0.0,0,Bergischer HC vs SG Flensburg-Handewitt,34,"Jun 2, 2024",2023_24,https://www.daikin-hbl.de/en/match/ac1cb5ca-3961-11ef-99d5-4f9b0a263832,,,,,,,
30,Boris Zivkovic,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,1.0,0,Bergischer HC vs SG Flensburg-Handewitt,34,"Jun 2, 2024",2023_24,https://www.daikin-hbl.de/en/match/ac1cb5ca-3961-11ef-99d5-4f9b0a263832,,,,,,,
31,Emil Jakobsen,6,75.0,0.0,1.0,5.0,0,0.0,1.0,0,1.0,0,Bergischer HC vs SG Flensburg-Handewitt,34,"Jun 2, 2024",2023_24,https://www.daikin-hbl.de/en/match/ac1cb5ca-3961-11ef-99d5-4f9b0a263832,,,,,,,
33,Kay Smits,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,2.0,0,Bergischer HC vs SG Flensburg-Handewitt,34,"Jun 2, 2024",2023_24,https://www.daikin-hbl.de/en/match/ac1cb5ca-3961-11ef-99d5-4f9b0a263832,,,,,,,
43,Blaž Blagotinšek,1,100.0,0.0,0.0,1.0,1,3.0,0.0,1,0.0,0,Bergischer HC vs SG Flensburg-Handewitt,34,"Jun 2, 2024",2023_24,https://www.daikin-hbl.de/en/match/ac1cb5ca-3961-11ef-99d5-4f9b0a263832,,,,,,,
64,Lasse Møller,1,20.0,2.0,0.0,1.0,1,0.0,0.0,0,1.0,0,Bergischer HC vs SG Flensburg-Handewitt,34,"Jun 2, 2024",2023_24,https://www.daikin-hbl.de/en/match/ac1cb5ca-3961-11ef-99d5-4f9b0a263832,,,,,,,
1,Benjamin Burić,0,,,,,0,,,0,,0,Bergischer HC vs SG Flensburg-Handewitt,34,"Jun 2, 2024",2023_24,https://www.daikin-hbl.de/en/match/ac1cb5ca-3961-11ef-99d5-4f9b0a263832,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,Kevin Møller,0,,,,,0,,,0,,0,Bergischer HC vs SG Flensburg-Handewitt,34,"Jun 2, 2024",2023_24,https://www.daikin-hbl.de/en/match/ac1cb5ca-3961-11ef-99d5-4f9b0a263832,18.0,38.0,29.0,4.0,100.0,14.0,33.0
5,Jorge Serrano Villalobos,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,TVB Stuttgart vs TBV Lemgo Lippe,34,"Jun 2, 2024",2023_24,https://www.daikin-hbl.de/en/match/ac2f87ad-3961-11ef-81db-4f9b0a263832,,,,,,,
6,Daniel Fernandez Jimenez,2,67.0,1.0,2.0,0.0,0,0.0,0.0,0,0.0,0,TVB Stuttgart vs TBV Lemgo Lippe,34,"Jun 2, 2024",2023_24,https://www.daikin-hbl.de/en/match/ac2f87ad-3961-11ef-81db-4f9b0a263832,,,,,,,
7,Egon Hanusz,6,100.0,0.0,0.0,6.0,2,0.0,0.0,0,1.0,0,TVB Stuttgart vs TBV Lemgo Lippe,34,"Jun 2, 2024",2023_24,https://www.daikin-hbl.de/en/match/ac2f87ad-3961-11ef-81db-4f9b0a263832,,,,,,,
11,Adam Lönn,7,70.0,0.0,0.0,7.0,1,0.0,1.0,0,2.0,0,TVB Stuttgart vs TBV Lemgo Lippe,34,"Jun 2, 2024",2023_24,https://www.daikin-hbl.de/en/match/ac2f87ad-3961-11ef-81db-4f9b0a263832,,,,,,,
14,Ante Ivankovic,1,33.0,1.0,0.0,1.0,0,0.0,0.0,0,0.0,0,TVB Stuttgart vs TBV Lemgo Lippe,34,"Jun 2, 2024",2023_24,https://www.daikin-hbl.de/en/match/ac2f87ad-3961-11ef-81db-4f9b0a263832,,,,,,,
17,Samuel Röthlisberger,0,0.0,0.0,0.0,0.0,0,1.0,0.0,1,0.0,0,TVB Stuttgart vs TBV Lemgo Lippe,34,"Jun 2, 2024",2023_24,https://www.daikin-hbl.de/en/match/ac2f87ad-3961-11ef-81db-4f9b0a263832,,,,,,,
19,Nicolaus Fynn-Luca,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,TVB Stuttgart vs TBV Lemgo Lippe,34,"Jun 2, 2024",2023_24,https://www.daikin-hbl.de/en/match/ac2f87ad-3961-11ef-81db-4f9b0a263832,,,,,,,
23,Jan Forstbauer,1,50.0,0.0,0.0,1.0,1,0.0,0.0,1,1.0,0,TVB Stuttgart vs TBV Lemgo Lippe,34,"Jun 2, 2024",2023_24,https://www.daikin-hbl.de/en/match/ac2f87ad-3961-11ef-81db-4f9b0a263832,,,,,,,
25,Patrick Zieker,3,100.0,0.0,0.0,3.0,0,0.0,0.0,1,0.0,0,TVB Stuttgart vs TBV Lemgo Lippe,34,"Jun 2, 2024",2023_24,https://www.daikin-hbl.de/en/match/ac2f87ad-3961-11ef-81db-4f9b0a263832,,,,,,,
