#,Name,G,T%,MSh,7M,FG,A,B,St,2Min,TF,RC,Partido,Jornada,Fecha,Temporada,Link,S,S%,GKGA,S 7M,S% 7M,S FSh,S% FG
10,Emil Buhl Lærke,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,SC DHfK Leipzig vs TBV Lemgo Lippe,33,"Jun 7, 2023",2022_23,https://www.daikin-hbl.de/en/match/50634663-3961-11ef-8514-7fa33ac8682b,,,,,,,
17,Niko Blaauw,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,SC DHfK Leipzig vs TBV Lemgo Lippe,33,"Jun 7, 2023",2022_23,https://www.daikin-hbl.de/en/match/50634663-3961-11ef-8514-7fa33ac8682b,,,,,,,
22,Kian Schwarzer,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,SC DHfK Leipzig vs TBV Lemgo Lippe,33,"Jun 7, 2023",2022_23,https://www.daikin-hbl.de/en/match/50634663-3961-11ef-8514-7fa33ac8682b,,,,,,,
23,Tim Suton,7,64.0,4.0,0.0,7.0,5,0.0,0.0,2,0.0,0,SC DHfK Leipzig vs TBV Lemgo Lippe,33,"Jun 7, 2023",2022_23,https://www.daikin-hbl.de/en/match/50634663-3961-11ef-8514-7fa33ac8682b,,,,,,,
24,Lukas Zerbe,4,100.0,0.0,0.0,4.0,0,0.0,0.0,0,0.0,0,SC DHfK Leipzig vs TBV Lemgo Lippe,33,"Jun 7, 2023",2022_23,https://www.daikin-hbl.de/en/match/50634663-3961-11ef-8514-7fa33ac8682b,,,,,,,
25,Niels Gerardus Versteijnen,4,50.0,4.0,0.0,4.0,1,0.0,0.0,0,1.0,0,SC DHfK Leipzig vs TBV Lemgo Lippe,33,"Jun 7, 2023",2022_23,https://www.daikin-hbl.de/en/match/50634663-3961-11ef-8514-7fa33ac8682b,,,,,,,
30,Gedeón Guardiola,2,100.0,0.0,0.0,2.0,0,0.0,0.0,0,1.0,0,SC DHfK Leipzig vs TBV Lemgo Lippe,33,"Jun 7, 2023",2022_23,https://www.daikin-hbl.de/en/match/50634663-3961-11ef-8514-7fa33ac8682b,,,,,,,
37,Malte Runge,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,SC DHfK Leipzig vs TBV Lemgo Lippe,33,"Jun 7, 2023",2022_23,https://www.daikin-hbl.de/en/match/50634663-3961-11ef-8514-7fa33ac8682b,,,,,,,
39,Thomas Houtepen,0,0.0,1.0,0.0,0.0,0,0.0,0.0,0,0.0,0,SC DHfK Leipzig vs TBV Lemgo Lippe,33,"Jun 7, 2023",2022_23,https://www.daikin-hbl.de/en/match/50634663-3961-11ef-8514-7fa33ac8682b,,,,,,,
20,Finn Zecher,0,,,,,0,,,0,,0,SC DHfK Leipzig vs TBV Lemgo Lippe,33,"Jun 7, 2023",2022_23,https://www.daikin-hbl.de/en/match/50634663-3961-11ef-8514-7fa33ac8682b,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,Urh Kastelic,0,,,,,0,,,0,,0,SC DHfK Leipzig vs TBV Lemgo Lippe,33,"Jun 7, 2023",2022_23,https://www.daikin-hbl.de/en/match/50634663-3961-11ef-8514-7fa33ac8682b,15.0,33.0,30.0,2.0,67.0,13.0,31.0
4,Johannes Golla,2,50.0,0.0,0.0,2.0,0,0.0,0.0,0,1.0,0,SG Flensburg-Handewitt vs TSV Hannover-Burgdorf,32,"Jun 4, 2023",2022_23,https://www.daikin-hbl.de/en/match/4f73af40-3961-11ef-bf8e-7fa33ac8682b,,,,,,,
5,Simon Hald Jensen,1,100.0,0.0,0.0,1.0,0,0.0,0.0,1,0.0,0,SG Flensburg-Handewitt vs TSV Hannover-Burgdorf,32,"Jun 4, 2023",2022_23,https://www.daikin-hbl.de/en/match/4f73af40-3961-11ef-bf8e-7fa33ac8682b,,,,,,,
14,Teitur Örn Einarsson,2,50.0,0.0,0.0,2.0,1,0.0,0.0,0,0.0,0,SG Flensburg-Handewitt vs TSV Hannover-Burgdorf,32,"Jun 4, 2023",2022_23,https://www.daikin-hbl.de/en/match/4f73af40-3961-11ef-bf8e-7fa33ac8682b,,,,,,,
19,Oskar Czertowicz,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,SG Flensburg-Handewitt vs TSV Hannover-Burgdorf,32,"Jun 4, 2023",2022_23,https://www.daikin-hbl.de/en/match/4f73af40-3961-11ef-bf8e-7fa33ac8682b,,,,,,,
22,Mads Mensah Larsen,2,67.0,0.0,0.0,2.0,1,0.0,0.0,1,2.0,0,SG Flensburg-Handewitt vs TSV Hannover-Burgdorf,32,"Jun 4, 2023",2022_23,https://www.daikin-hbl.de/en/match/4f73af40-3961-11ef-bf8e-7fa33ac8682b,,,,,,,
23,Gøran Søgard Johannessen,2,67.0,0.0,0.0,2.0,0,0.0,0.0,2,4.0,0,SG Flensburg-Handewitt vs TSV Hannover-Burgdorf,32,"Jun 4, 2023",2022_23,https://www.daikin-hbl.de/en/match/4f73af40-3961-11ef-bf8e-7fa33ac8682b,,,,,,,
26,Johan Hansen,2,50.0,1.0,0.0,2.0,0,0.0,0.0,0,1.0,0,SG Flensburg-Handewitt vs TSV Hannover-Burgdorf,32,"Jun 4, 2023",2022_23,https://www.daikin-hbl.de/en/match/4f73af40-3961-11ef-bf8e-7fa33ac8682b,,,,,,,
29,August Pedersen,2,100.0,0.0,0.0,2.0,0,0.0,0.0,0,0.0,0,SG Flensburg-Handewitt vs TSV Hannover-Burgdorf,32,"Jun 4, 2023",2022_23,https://www.daikin-hbl.de/en/match/4f73af40-3961-11ef-bf8e-7fa33ac8682b,,,,,,,
31,Emil Jakobsen,2,67.0,0.0,0.0,2.0,0,0.0,0.0,1,1.0,0,SG Flensburg-Handewitt vs TSV Hannover-Burgdorf,32,"Jun 4, 2023",2022_23,https://www.daikin-hbl.de/en/match/4f73af40-3961-11ef-bf8e-7fa33ac8682b,,,,,,,
32,Franz Semper,1,33.0,2.0,0.0,1.0,0,0.0,0.0,0,0.0,0,SG Flensburg-Handewitt vs TSV Hannover-Burgdorf,32,"Jun 4, 2023",2022_23,https://www.daikin-hbl.de/en/match/4f73af40-3961-11ef-bf8e-7fa33ac8682b,,,,,,,
33,Aaron Mensing,5,71.0,0.0,0.0,5.0,2,0.0,0.0,0,3.0,0,SG Flensburg-Handewitt vs TSV Hannover-Burgdorf,32,"Jun 4, 2023",2022_23,https://www.daikin-hbl.de/en/match/4f73af40-3961-11ef-bf8e-7fa33ac8682b,,,,,,,
64,Lasse Møller,4,44.0,1.0,2.0,2.0,0,0.0,0.0,1,3.0,0,SG Flensburg-Handewitt vs TSV Hannover-Burgdorf,32,"Jun 4, 2023",2022_23,https://www.daikin-hbl.de/en/match/4f73af40-3961-11ef-bf8e-7fa33ac8682b,,,,,,,
66,Anton Lindskog,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,SG Flensburg-Handewitt vs TSV Hannover-Burgdorf,32,"Jun 4, 2023",2022_23,https://www.daikin-hbl.de/en/match/4f73af40-3961-11ef-bf8e-7fa33ac8682b,,,,,,,
77,Magnus Abelvik Rød,5,83.0,0.0,0.0,5.0,4,0.0,0.0,1,1.0,0,SG Flensburg-Handewitt vs TSV Hannover-Burgdorf,32,"Jun 4, 2023",2022_23,https://www.daikin-hbl.de/en/match/4f73af40-3961-11ef-bf8e-7fa33ac8682b,,,,,,,
1,Benjamin Burić,0,,,,,1,,,0,,0,SG Flensburg-Handewitt vs TSV Hannover-Burgdorf,32,"Jun 4, 2023",2022_23,https://www.daikin-hbl.de/en/match/4f73af40-3961-11ef-bf8e-7fa33ac8682b,6.0,32.0,13.0,3.0,60.0,3.0,21.0
20,Kevin Møller,0,,,,,0,,,0,,0,SG Flensburg-Handewitt vs TSV Hannover-Burgdorf,32,"Jun 4, 2023",2022_23,https://www.daikin-hbl.de/en/match/4f73af40-3961-11ef-bf8e-7fa33ac8682b,6.0,23.0,20.0,1.0,50.0,5.0,21.0
2,Branko Vujovic,6,60.0,2.0,1.0,5.0,6,0.0,3.0,0,4.0,0,SG Flensburg-Handewitt vs TSV Hannover-Burgdorf,32,"Jun 4, 2023",2022_23,https://www.daikin-hbl.de/en/match/4f73af40-3961-11ef-bf8e-7fa33ac8682b,,,,,,,
8,Veit Mävers,0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,1.0,0,SG Flensburg-Handewitt vs TSV Hannover-Burgdorf,32,"Jun 4, 2023",2022_23,https://www.daikin-hbl.de/en/match/4f73af40-3961-11ef-bf8e-7fa33ac8682b,,,,,,,
14,Evgeni Pevnov,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,1,SG Flensburg-Handewitt vs TSV Hannover-Burgdorf,32,"Jun 4, 2023",2022_23,https://www.daikin-hbl.de/en/match/4f73af40-3961-11ef-bf8e-7fa33ac8682b,,,,,,,
17,Kollmeier Henrik,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,SG Flensburg-Handewitt vs TSV Hannover-Burgdorf,32,"Jun 4, 2023",2022_23,https://www.daikin-hbl.de/en/match/4f73af40-3961-11ef-bf8e-7fa33ac8682b,,,,,,,
19,Marius Steinhauser,9,64.0,1.0,2.0,7.0,0,0.0,2.0,2,2.0,0,SG Flensburg-Handewitt vs TSV Hannover-Burgdorf,32,"Jun 4, 2023",2022_23,https://www.daikin-hbl.de/en/match/4f73af40-3961-11ef-bf8e-7fa33ac8682b,,,,,,,
22,Marian Michalczik,2,100.0,0.0,0.0,2.0,6,1.0,0.0,0,3.0,0,SG Flensburg-Handewitt vs TSV Hannover-Burgdorf,32,"Jun 4, 2023",2022_23,https://www.daikin-hbl.de/en/match/4f73af40-3961-11ef-bf8e-7fa33ac8682b,,,,,,,
23,Uladzislau Kulesh,3,50.0,0.0,0.0,3.0,2,1.0,0.0,0,1.0,0,SG Flensburg-Handewitt vs TSV Hannover-Burgdorf,32,"Jun 4, 2023",2022_23,https://www.daikin-hbl.de/en/match/4f73af40-3961-11ef-bf8e-7fa33ac8682b,,,,,,,
26,Jonathan Edvardsson,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,SG Flensburg-Handewitt vs TSV Hannover-Burgdorf,32,"Jun 4, 2023",2022_23,https://www.daikin-hbl.de/en/match/4f73af40-3961-11ef-bf8e-7fa33ac8682b,,,,,,,
28,Maximilian Gerbl,2,67.0,0.0,0.0,2.0,0,0.0,0.0,0,0.0,0,SG Flensburg-Handewitt vs TSV Hannover-Burgdorf,32,"Jun 4, 2023",2022_23,https://www.daikin-hbl.de/en/match/4f73af40-3961-11ef-bf8e-7fa33ac8682b,,,,,,,
42,Martin Hanne,2,67.0,1.0,0.0,2.0,0,0.0,0.0,0,0.0,0,SG Flensburg-Handewitt vs TSV Hannover-Burgdorf,32,"Jun 4, 2023",2022_23,https://www.daikin-hbl.de/en/match/4f73af40-3961-11ef-bf8e-7fa33ac8682b,,,,,,,
44,Ilija Brozovic,5,100.0,0.0,0.0,5.0,1,1.0,0.0,0,2.0,0,SG Flensburg-Handewitt vs TSV Hannover-Burgdorf,32,"Jun 4, 2023",2022_23,https://www.daikin-hbl.de/en/match/4f73af40-3961-11ef-bf8e-7fa33ac8682b,,,,,,,
54,Justus Fischer,1,100.0,0.0,0.0,1.0,0,0.0,0.0,0,1.0,0,SG Flensburg-Handewitt vs TSV Hannover-Burgdorf,32,"Jun 4, 2023",2022_23,https://www.daikin-hbl.de/en/match/4f73af40-3961-11ef-bf8e-7fa33ac8682b,,,,,,,
56,Hannes Feise,4,67.0,0.0,0.0,4.0,0,0.0,0.0,0,1.0,0,SG Flensburg-Handewitt vs TSV Hannover-Burgdorf,32,"Jun 4, 2023",2022_23,https://www.daikin-hbl.de/en/match/4f73af40-3961-11ef-bf8e-7fa33ac8682b,,,,,,,
63,Justin Wollny,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,SG Flensburg-Handewitt vs TSV Hannover-Burgdorf,32,"Jun 4, 2023",2022_23,https://www.daikin-hbl.de/en/match/4f73af40-3961-11ef-bf8e-7fa33ac8682b,,,,,,,
1,Domenico Ebner,0,,,,,1,,,0,,0,SG Flensburg-Handewitt vs TSV Hannover-Burgdorf,32,"Jun 4, 2023",2022_23,https://www.daikin-hbl.de/en/match/4f73af40-3961-11ef-bf8e-7fa33ac8682b,6.0,22.0,21.0,2.0,67.0,4.0,17.0
21,Dario Quenstedt,1,,,,,1,,,0,,0,SG Flensburg-Handewitt vs TSV Hannover-Burgdorf,32,"Jun 4, 2023",2022_23,https://www.daikin-hbl.de/en/match/4f73af40-3961-11ef-bf8e-7fa33ac8682b,6.0,40.0,9.0,1.0,50.0,5.0,38.0
3,Uwe Gensheimer,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,Rhein-Neckar Löwen vs HC Erlangen,32,"Jun 4, 2023",2022_23,https://www.daikin-hbl.de/en/match/4f83c8ee-3961-11ef-9ab1-7fa33ac8682b,,,,,,,
5,Lion Zacharias,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,Rhein-Neckar Löwen vs HC Erlangen,32,"Jun 4, 2023",2022_23,https://www.daikin-hbl.de/en/match/4f83c8ee-3961-11ef-9ab1-7fa33ac8682b,,,,,,,
6,Niclas Kirkeløkke,2,67.0,1.0,0.0,2.0,1,0.0,1.0,0,1.0,0,Rhein-Neckar Löwen vs HC Erlangen,32,"Jun 4, 2023",2022_23,https://www.daikin-hbl.de/en/match/4f83c8ee-3961-11ef-9ab1-7fa33ac8682b,,,,,,,
10,Juri Knorr,12,100.0,0.0,4.0,8.0,4,0.0,0.0,0,2.0,0,Rhein-Neckar Löwen vs HC Erlangen,32,"Jun 4, 2023",2022_23,https://www.daikin-hbl.de/en/match/4f83c8ee-3961-11ef-9ab1-7fa33ac8682b,,,,,,,
13,Benjamin Helander,2,100.0,0.0,0.0,2.0,0,0.0,0.0,0,0.0,0,Rhein-Neckar Löwen vs HC Erlangen,32,"Jun 4, 2023",2022_23,https://www.daikin-hbl.de/en/match/4f83c8ee-3961-11ef-9ab1-7fa33ac8682b,,,,,,,
23,Albin Lagergren,4,80.0,1.0,0.0,4.0,2,0.0,0.0,0,3.0,0,Rhein-Neckar Löwen vs HC Erlangen,32,"Jun 4, 2023",2022_23,https://www.daikin-hbl.de/en/match/4f83c8ee-3961-11ef-9ab1-7fa33ac8682b,,,,,,,
24,Patrick Groetzki,7,88.0,1.0,0.0,7.0,2,0.0,0.0,0,2.0,0,Rhein-Neckar Löwen vs HC Erlangen,32,"Jun 4, 2023",2022_23,https://www.daikin-hbl.de/en/match/4f83c8ee-3961-11ef-9ab1-7fa33ac8682b,,,,,,,
25,Olle Forsell Schefvert,2,100.0,0.0,0.0,2.0,5,2.0,0.0,0,1.0,0,Rhein-Neckar Löwen vs HC Erlangen,32,"Jun 4, 2023",2022_23,https://www.daikin-hbl.de/en/match/4f83c8ee-3961-11ef-9ab1-7fa33ac8682b,,,,,,,
26,Niklas Michalski,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,Rhein-Neckar Löwen vs HC Erlangen,32,"Jun 4, 2023",2022_23,https://www.daikin-hbl.de/en/match/4f83c8ee-3961-11ef-9ab1-7fa33ac8682b,,,,,,,
27,Kristjan Horzen,3,75.0,1.0,0.0,3.0,0,0.0,0.0,1,1.0,0,Rhein-Neckar Löwen vs HC Erlangen,32,"Jun 4, 2023",2022_23,https://www.daikin-hbl.de/en/match/4f83c8ee-3961-11ef-9ab1-7fa33ac8682b,,,,,,,
33,Ymir Örn Gislason,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,Rhein-Neckar Löwen vs HC Erlangen,32,"Jun 4, 2023",2022_23,https://www.daikin-hbl.de/en/match/4f83c8ee-3961-11ef-9ab1-7fa33ac8682b,,,,,,,
65,Lukas Nilsson,4,57.0,3.0,0.0,4.0,0,0.0,0.0,0,1.0,0,Rhein-Neckar Löwen vs HC Erlangen,32,"Jun 4, 2023",2022_23,https://www.daikin-hbl.de/en/match/4f83c8ee-3961-11ef-9ab1-7fa33ac8682b,,,,,,,
80,Jannik Kohlbacher,3,100.0,0.0,0.0,3.0,2,1.0,1.0,0,2.0,0,Rhein-Neckar Löwen vs HC Erlangen,32,"Jun 4, 2023",2022_23,https://www.daikin-hbl.de/en/match/4f83c8ee-3961-11ef-9ab1-7fa33ac8682b,,,,,,,
1,Mikael Appelgren,1,,,,,2,,,0,,0,Rhein-Neckar Löwen vs HC Erlangen,32,"Jun 4, 2023",2022_23,https://www.daikin-hbl.de/en/match/4f83c8ee-3961-11ef-9ab1-7fa33ac8682b,17.0,44.0,22.0,0.0,0.0,17.0,46.0
29,David Späth,0,,,,,0,,,0,,0,Rhein-Neckar Löwen vs HC Erlangen,32,"Jun 4, 2023",2022_23,https://www.daikin-hbl.de/en/match/4f83c8ee-3961-11ef-9ab1-7fa33ac8682b,2.0,67.0,1.0,1.0,50.0,1.0,100.0
2,Lutz Heiny,1,25.0,3.0,0.0,1.0,0,0.0,0.0,0,1.0,0,Rhein-Neckar Löwen vs HC Erlangen,32,"Jun 4, 2023",2022_23,https://www.daikin-hbl.de/en/match/4f83c8ee-3961-11ef-9ab1-7fa33ac8682b,,,,,,,
4,Stephan Seitz,2,40.0,3.0,0.0,2.0,0,0.0,0.0,0,5.0,0,Rhein-Neckar Löwen vs HC Erlangen,32,"Jun 4, 2023",2022_23,https://www.daikin-hbl.de/en/match/4f83c8ee-3961-11ef-9ab1-7fa33ac8682b,,,,,,,
5,Johannes Sellin,0,0.0,3.0,0.0,0.0,0,0.0,0.0,1,0.0,0,Rhein-Neckar Löwen vs HC Erlangen,32,"Jun 4, 2023",2022_23,https://www.daikin-hbl.de/en/match/4f83c8ee-3961-11ef-9ab1-7fa33ac8682b,,,,,,,
7,Yannik Bialowas,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,Rhein-Neckar Löwen vs HC Erlangen,32,"Jun 4, 2023",2022_23,https://www.daikin-hbl.de/en/match/4f83c8ee-3961-11ef-9ab1-7fa33ac8682b,,,,,,,
8,Manuel Zehnder,0,0.0,1.0,0.0,0.0,0,0.0,0.0,0,1.0,0,Rhein-Neckar Löwen vs HC Erlangen,32,"Jun 4, 2023",2022_23,https://www.daikin-hbl.de/en/match/4f83c8ee-3961-11ef-9ab1-7fa33ac8682b,,,,,,,
18,Sebastian Firnhaber,2,50.0,2.0,0.0,2.0,0,0.0,0.0,1,1.0,0,Rhein-Neckar Löwen vs HC Erlangen,32,"Jun 4, 2023",2022_23,https://www.daikin-hbl.de/en/match/4f83c8ee-3961-11ef-9ab1-7fa33ac8682b,,,,,,,
20,Nico Büdel,1,50.0,1.0,0.0,1.0,1,0.0,0.0,1,1.0,0,Rhein-Neckar Löwen vs HC Erlangen,32,"Jun 4, 2023",2022_23,https://www.daikin-hbl.de/en/match/4f83c8ee-3961-11ef-9ab1-7fa33ac8682b,,,,,,,
21,Christopher Bissel,3,100.0,0.0,0.0,3.0,0,0.0,0.0,0,0.0,0,Rhein-Neckar Löwen vs HC Erlangen,32,"Jun 4, 2023",2022_23,https://www.daikin-hbl.de/en/match/4f83c8ee-3961-11ef-9ab1-7fa33ac8682b,,,,,,,
27,Antonio Metzner,3,38.0,5.0,0.0,3.0,2,0.0,0.0,0,0.0,0,Rhein-Neckar Löwen vs HC Erlangen,32,"Jun 4, 2023",2022_23,https://www.daikin-hbl.de/en/match/4f83c8ee-3961-11ef-9ab1-7fa33ac8682b,,,,,,,
33,Nikolai Link,0,0.0,0.0,0.0,0.0,0,0.0,0.0,2,1.0,0,Rhein-Neckar Löwen vs HC Erlangen,32,"Jun 4, 2023",2022_23,https://www.daikin-hbl.de/en/match/4f83c8ee-3961-11ef-9ab1-7fa33ac8682b,,,,,,,
42,Simon Jeppsson,8,57.0,6.0,2.0,6.0,2,0.0,0.0,0,2.0,0,Rhein-Neckar Löwen vs HC Erlangen,32,"Jun 4, 2023",2022_23,https://www.daikin-hbl.de/en/match/4f83c8ee-3961-11ef-9ab1-7fa33ac8682b,,,,,,,
52,Justin Kurch,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,Rhein-Neckar Löwen vs HC Erlangen,32,"Jun 4, 2023",2022_23,https://www.daikin-hbl.de/en/match/4f83c8ee-3961-11ef-9ab1-7fa33ac8682b,,,,,,,
67,Hampus Olsson,3,50.0,3.0,1.0,2.0,0,0.0,1.0,0,1.0,0,Rhein-Neckar Löwen vs HC Erlangen,32,"Jun 4, 2023",2022_23,https://www.daikin-hbl.de/en/match/4f83c8ee-3961-11ef-9ab1-7fa33ac8682b,,,,,,,
96,Tim Zechel,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,Rhein-Neckar Löwen vs HC Erlangen,32,"Jun 4, 2023",2022_23,https://www.daikin-hbl.de/en/match/4f83c8ee-3961-11ef-9ab1-7fa33ac8682b,,,,,,,
16,Bertram Obling,0,,,,,0,,,0,,0,Rhein-Neckar Löwen vs HC Erlangen,32,"Jun 4, 2023",2022_23,https://www.daikin-hbl.de/en/match/4f83c8ee-3961-11ef-9ab1-7fa33ac8682b,3.0,12.0,22.0,0.0,0.0,3.0,13.0
22,Klemen Ferlin,0,,,,,0,,,0,,0,Rhein-Neckar Löwen vs HC Erlangen,32,"Jun 4, 2023",2022_23,https://www.daikin-hbl.de/en/match/4f83c8ee-3961-11ef-9ab1-7fa33ac8682b,2.0,12.0,14.0,0.0,0.0,2.0,14.0
4,Adam Nyfjäll,3,38.0,5.0,0.0,3.0,0,0.0,0.0,0,0.0,0,HSG Wetzlar vs MT Melsungen,32,"Jun 4, 2023",2022_23,https://www.daikin-hbl.de/en/match/4f93615f-3961-11ef-bc59-7fa33ac8682b,,,,,,,
8,Erik Schmidt,1,50.0,1.0,0.0,1.0,0,0.0,0.0,2,0.0,0,HSG Wetzlar vs MT Melsungen,32,"Jun 4, 2023",2022_23,https://www.daikin-hbl.de/en/match/4f93615f-3961-11ef-bc59-7fa33ac8682b,,,,,,,
9,Ole Klimpke,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,HSG Wetzlar vs MT Melsungen,32,"Jun 4, 2023",2022_23,https://www.daikin-hbl.de/en/match/4f93615f-3961-11ef-bc59-7fa33ac8682b,,,,,,,
18,Lukas Becher,3,60.0,2.0,2.0,1.0,0,0.0,0.0,0,0.0,0,HSG Wetzlar vs MT Melsungen,32,"Jun 4, 2023",2022_23,https://www.daikin-hbl.de/en/match/4f93615f-3961-11ef-bc59-7fa33ac8682b,,,,,,,
19,Lars Weissgerber,3,100.0,0.0,0.0,3.0,2,0.0,1.0,0,1.0,0,HSG Wetzlar vs MT Melsungen,32,"Jun 4, 2023",2022_23,https://www.daikin-hbl.de/en/match/4f93615f-3961-11ef-bc59-7fa33ac8682b,,,,,,,
21,Jonas Schelker,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,HSG Wetzlar vs MT Melsungen,32,"Jun 4, 2023",2022_23,https://www.daikin-hbl.de/en/match/4f93615f-3961-11ef-bc59-7fa33ac8682b,,,,,,,
23,Magnus Fredriksen,2,50.0,2.0,0.0,2.0,2,0.0,0.0,0,2.0,0,HSG Wetzlar vs MT Melsungen,32,"Jun 4, 2023",2022_23,https://www.daikin-hbl.de/en/match/4f93615f-3961-11ef-bc59-7fa33ac8682b,,,,,,,
27,Nikita Pliuto,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,HSG Wetzlar vs MT Melsungen,32,"Jun 4, 2023",2022_23,https://www.daikin-hbl.de/en/match/4f93615f-3961-11ef-bc59-7fa33ac8682b,,,,,,,
28,Wagner Hendrik,1,50.0,1.0,0.0,1.0,0,1.0,0.0,0,0.0,0,HSG Wetzlar vs MT Melsungen,32,"Jun 4, 2023",2022_23,https://www.daikin-hbl.de/en/match/4f93615f-3961-11ef-bc59-7fa33ac8682b,,,,,,,
33,Emil Mellegard,1,50.0,1.0,0.0,1.0,1,0.0,0.0,0,1.0,0,HSG Wetzlar vs MT Melsungen,32,"Jun 4, 2023",2022_23,https://www.daikin-hbl.de/en/match/4f93615f-3961-11ef-bc59-7fa33ac8682b,,,,,,,
44,Lenny Rubin,8,67.0,4.0,0.0,8.0,2,0.0,1.0,1,0.0,0,HSG Wetzlar vs MT Melsungen,32,"Jun 4, 2023",2022_23,https://www.daikin-hbl.de/en/match/4f93615f-3961-11ef-bc59-7fa33ac8682b,,,,,,,
77,Stefan Cavor,3,33.0,6.0,0.0,3.0,2,0.0,0.0,0,2.0,0,HSG Wetzlar vs MT Melsungen,32,"Jun 4, 2023",2022_23,https://www.daikin-hbl.de/en/match/4f93615f-3961-11ef-bc59-7fa33ac8682b,,,,,,,
11,Till Klimpke,0,,,,,0,,,0,,0,HSG Wetzlar vs MT Melsungen,32,"Jun 4, 2023",2022_23,https://www.daikin-hbl.de/en/match/4f93615f-3961-11ef-bc59-7fa33ac8682b,10.0,27.0,27.0,0.0,0.0,10.0,28.0
16,Leonard Grazioli,0,,,,,0,,,0,,0,HSG Wetzlar vs MT Melsungen,32,"Jun 4, 2023",2022_23,https://www.daikin-hbl.de/en/match/4f93615f-3961-11ef-bc59-7fa33ac8682b,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,Julius Kühn,4,80.0,1.0,0.0,4.0,1,0.0,0.0,0,0.0,0,HSG Wetzlar vs MT Melsungen,32,"Jun 4, 2023",2022_23,https://www.daikin-hbl.de/en/match/4f93615f-3961-11ef-bc59-7fa33ac8682b,,,,,,,
7,Aidenas Malasinskas,0,0.0,1.0,0.0,0.0,0,0.0,0.0,0,2.0,0,HSG Wetzlar vs MT Melsungen,32,"Jun 4, 2023",2022_23,https://www.daikin-hbl.de/en/match/4f93615f-3961-11ef-bc59-7fa33ac8682b,,,,,,,
8,Agustin Casado,3,50.0,3.0,0.0,3.0,8,0.0,0.0,0,4.0,0,HSG Wetzlar vs MT Melsungen,32,"Jun 4, 2023",2022_23,https://www.daikin-hbl.de/en/match/4f93615f-3961-11ef-bc59-7fa33ac8682b,,,,,,,
11,Dimitri Ignatow,3,100.0,0.0,0.0,3.0,0,0.0,0.0,0,1.0,0,HSG Wetzlar vs MT Melsungen,32,"Jun 4, 2023",2022_23,https://www.daikin-hbl.de/en/match/4f93615f-3961-11ef-bc59-7fa33ac8682b,,,,,,,
18,Florian Drosten,1,100.0,0.0,0.0,1.0,0,0.0,0.0,0,0.0,0,HSG Wetzlar vs MT Melsungen,32,"Jun 4, 2023",2022_23,https://www.daikin-hbl.de/en/match/4f93615f-3961-11ef-bc59-7fa33ac8682b,,,,,,,
21,Arnar Freyr Arnarsson,5,71.0,2.0,0.0,5.0,0,0.0,1.0,1,0.0,0,HSG Wetzlar vs MT Melsungen,32,"Jun 4, 2023",2022_23,https://www.daikin-hbl.de/en/match/4f93615f-3961-11ef-bc59-7fa33ac8682b,,,,,,,
22,Michael Allendorf,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,HSG Wetzlar vs MT Melsungen,32,"Jun 4, 2023",2022_23,https://www.daikin-hbl.de/en/match/4f93615f-3961-11ef-bc59-7fa33ac8682b,,,,,,,
27,Andre Gomes,1,33.0,2.0,0.0,1.0,0,0.0,0.0,0,1.0,0,HSG Wetzlar vs MT Melsungen,32,"Jun 4, 2023",2022_23,https://www.daikin-hbl.de/en/match/4f93615f-3961-11ef-bc59-7fa33ac8682b,,,,,,,
30,Gleb Kalarash,3,60.0,2.0,0.0,3.0,0,1.0,0.0,0,1.0,0,HSG Wetzlar vs MT Melsungen,32,"Jun 4, 2023",2022_23,https://www.daikin-hbl.de/en/match/4f93615f-3961-11ef-bc59-7fa33ac8682b,,,,,,,
