Fecha,Equipo local,Equipo visitante,Equipo,Tipo,Link,jugadores_#,jugadores_G,jugadores_T%,jugadores_MSh,jugadores_7M,jugadores_FG,jugadores_A,jugadores_B,jugadores_St,jugadores_2Min,jugadores_TF,jugadores_RC,porteros_#,porteros_S,porteros_S%,porteros_GKGA,porteros_S 7M,porteros_S% 7M,porteros_S FSh,porteros_S% FG,porteros_G,porteros_A,porteros_2Min,porteros_RC,id_partido,goles_local,goles_visitante,victoria_local
2023-03-16,GWD Minden,TVB Stuttgart,GWD Minden,local,https://www.daikin-hbl.de/en/match/4af9e1cb-3961-11ef-89c0-7fa33ac8682b,380.0,23.0,487.0,9.0,1.0,22.0,6.0,7.0,4.0,4.0,13.0,1.0,56.0,10.0,57.0,29.0,2.0,125.0,8.0,44.0,0.0,1.0,0.0,0.0,195,23.0,33.0,0.0
2023-03-16,Füchse Berlin,VfL Gummersbach,VfL Gummersbach,visitante,https://www.daikin-hbl.de/en/match/447383f4-3961-11ef-bbb2-1fafd93a56d6,293.0,33.0,621.0,4.0,0.0,33.0,18.0,0.0,0.0,3.0,8.0,0.0,28.0,6.0,27.0,34.0,0.0,0.0,6.0,30.0,0.0,0.0,0.0,0.0,194,38.0,29.0,
2023-03-18,FRISCH AUF! Göppingen,SG Flensburg-Handewitt,SG Flensburg-Handewitt,visitante,https://www.daikin-hbl.de/en/match/4ae5f8d5-3961-11ef-a35a-7fa33ac8682b,422.0,27.0,365.0,6.0,4.0,23.0,9.0,5.0,1.0,3.0,7.0,0.0,18.0,10.0,27.0,27.0,2.0,50.0,8.0,24.0,0.0,0.0,0.0,0.0,197,27.0,27.0,
2023-03-18,FRISCH AUF! Göppingen,SG Flensburg-Handewitt,FRISCH AUF! Göppingen,local,https://www.daikin-hbl.de/en/match/4ae5f8d5-3961-11ef-a35a-7fa33ac8682b,387.0,27.0,482.0,6.0,2.0,25.0,4.0,2.0,1.0,6.0,9.0,0.0,28.0,11.0,30.0,27.0,0.0,0.0,11.0,32.0,0.0,1.0,0.0,0.0,197,27.0,27.0,
2023-03-19,HSG Wetzlar,Bergischer HC,HSG Wetzlar,local,https://www.daikin-hbl.de/en/match/44aa3ae9-3961-11ef-ac36-1fafd93a56d6,392.0,22.0,416.0,23.0,3.0,19.0,7.0,1.0,1.0,6.0,9.0,0.0,23.0,8.0,38.0,27.0,0.0,0.0,8.0,46.0,0.0,0.0,0.0,0.0,198,22.0,28.0,0.0
2023-03-19,HSG Wetzlar,Bergischer HC,Bergischer HC,visitante,https://www.daikin-hbl.de/en/match/44aa3ae9-3961-11ef-ac36-1fafd93a56d6,223.0,28.0,598.0,11.0,6.0,22.0,9.0,2.0,0.0,4.0,10.0,0.0,13.0,16.0,42.0,22.0,3.0,50.0,13.0,41.0,0.0,1.0,0.0,0.0,198,22.0,28.0,
2023-03-19,TBV Lemgo Lippe,TSV Hannover-Burgdorf,TBV Lemgo Lippe,local,https://www.daikin-hbl.de/en/match/44ba4b89-3961-11ef-93af-1fafd93a56d6,242.0,35.0,518.0,6.0,2.0,33.0,17.0,3.0,0.0,3.0,4.0,0.0,119.0,7.0,19.0,30.0,1.0,17.0,6.0,19.0,0.0,1.0,0.0,0.0,199,35.0,30.0,1.0
2023-03-19,ASV Hamm-Westfalen,SC Magdeburg,ASV Hamm-Westfalen,local,https://www.daikin-hbl.de/en/match/4b0916f1-3961-11ef-ae0b-7fa33ac8682b,541.0,27.0,572.0,21.0,3.0,24.0,13.0,2.0,0.0,2.0,7.0,0.0,22.0,11.0,47.0,36.0,1.0,33.0,10.0,47.0,0.0,1.0,0.0,0.0,200,27.0,29.0,0.0
2023-03-19,TBV Lemgo Lippe,TSV Hannover-Burgdorf,TSV Hannover-Burgdorf,visitante,https://www.daikin-hbl.de/en/match/44ba4b89-3961-11ef-93af-1fafd93a56d6,424.0,30.0,546.0,6.0,5.0,25.0,8.0,2.0,0.0,2.0,8.0,0.0,22.0,9.0,20.0,35.0,0.0,0.0,9.0,21.0,0.0,0.0,0.0,0.0,199,35.0,30.0,
2023-03-19,Handball Sport Verein Hamburg,HC Erlangen,Handball Sport Verein Hamburg,local,https://www.daikin-hbl.de/en/match/4b16efab-3961-11ef-a760-7fa33ac8682b,303.0,33.0,722.0,5.0,3.0,30.0,14.0,1.0,5.0,5.0,11.0,0.0,13.0,9.0,26.0,28.0,1.0,20.0,8.0,27.0,0.0,0.0,1.0,0.0,201,33.0,23.0,1.0
2023-03-19,Handball Sport Verein Hamburg,HC Erlangen,HC Erlangen,visitante,https://www.daikin-hbl.de/en/match/4b16efab-3961-11ef-a760-7fa33ac8682b,394.0,29.0,688.0,3.0,5.0,24.0,8.0,0.0,1.0,6.0,11.0,1.0,38.0,6.0,31.0,32.0,1.0,50.0,5.0,26.0,0.0,0.0,0.0,0.0,201,33.0,23.0,
2023-03-19,MT Melsungen,THW Kiel,MT Melsungen,local,https://www.daikin-hbl.de/en/match/4484a705-3961-11ef-b028-1fafd93a56d6,277.0,12.0,437.0,3.0,4.0,8.0,2.0,1.0,2.0,1.0,7.0,0.0,17.0,12.0,70.0,23.0,1.0,25.0,11.0,78.0,0.0,0.0,0.0,0.0,202,12.0,36.0,0.0
2023-03-19,MT Melsungen,THW Kiel,THW Kiel,visitante,https://www.daikin-hbl.de/en/match/4484a705-3961-11ef-b028-1fafd93a56d6,289.0,23.0,497.0,5.0,4.0,19.0,5.0,3.0,6.0,4.0,15.0,0.0,17.0,14.0,44.0,19.0,1.0,25.0,13.0,46.0,0.0,1.0,0.0,0.0,202,12.0,36.0,
2023-03-19,ASV Hamm-Westfalen,SC Magdeburg,SC Magdeburg,visitante,https://www.daikin-hbl.de/en/match/4b0916f1-3961-11ef-ae0b-7fa33ac8682b,271.0,36.0,752.0,14.0,3.0,33.0,14.0,1.0,0.0,1.0,5.0,0.0,81.0,16.0,75.0,27.0,3.0,100.0,13.0,69.0,0.0,0.0,0.0,0.0,200,27.0,29.0,
2023-03-23,Rhein-Neckar Löwen,Handball Sport Verein Hamburg,Rhein-Neckar Löwen,local,https://www.daikin-hbl.de/en/match/4b67a1e6-3961-11ef-841a-7fa33ac8682b,342.0,32.0,674.0,2.0,3.0,29.0,15.0,0.0,3.0,2.0,16.0,0.0,65.0,12.0,40.0,34.0,0.0,0.0,12.0,42.0,0.0,1.0,0.0,0.0,203,32.0,35.0,0.0
2023-03-23,Bergischer HC,ASV Hamm-Westfalen,Bergischer HC,local,https://www.daikin-hbl.de/en/match/4b84cd99-3961-11ef-af61-7fa33ac8682b,247.0,32.0,701.0,6.0,1.0,31.0,15.0,0.0,0.0,4.0,7.0,0.0,13.0,22.0,148.0,23.0,2.0,125.0,20.0,50.0,0.0,1.0,0.0,0.0,204,32.0,32.0,
2023-03-23,Rhein-Neckar Löwen,Handball Sport Verein Hamburg,Handball Sport Verein Hamburg,visitante,https://www.daikin-hbl.de/en/match/4b67a1e6-3961-11ef-841a-7fa33ac8682b,305.0,35.0,590.0,1.0,2.0,33.0,13.0,2.0,2.0,2.0,10.0,0.0,13.0,11.0,43.0,31.0,3.0,50.0,8.0,38.0,0.0,0.0,0.0,0.0,203,32.0,35.0,
2023-03-23,HC Erlangen,SC DHfK Leipzig,HC Erlangen,local,https://www.daikin-hbl.de/en/match/4b9312e8-3961-11ef-b8a9-7fa33ac8682b,394.0,36.0,475.0,6.0,3.0,33.0,15.0,0.0,2.0,3.0,4.0,2.0,38.0,12.0,57.0,32.0,1.0,100.0,11.0,54.0,0.0,1.0,0.0,0.0,205,36.0,24.0,1.0
2023-03-23,HC Erlangen,SC DHfK Leipzig,SC DHfK Leipzig,visitante,https://www.daikin-hbl.de/en/match/4b9312e8-3961-11ef-b8a9-7fa33ac8682b,389.0,32.0,712.0,2.0,1.0,31.0,13.0,3.0,1.0,7.0,14.0,0.0,80.0,10.0,53.0,31.0,0.0,0.0,10.0,58.0,0.0,0.0,0.0,0.0,205,36.0,24.0,
2023-03-23,Bergischer HC,ASV Hamm-Westfalen,ASV Hamm-Westfalen,visitante,https://www.daikin-hbl.de/en/match/4b84cd99-3961-11ef-af61-7fa33ac8682b,570.0,24.0,471.0,5.0,3.0,21.0,10.0,2.0,1.0,3.0,12.0,0.0,22.0,10.0,41.0,34.0,0.0,0.0,10.0,44.0,0.0,0.0,0.0,0.0,204,32.0,32.0,
2023-03-25,GWD Minden,FRISCH AUF! Göppingen,FRISCH AUF! Göppingen,visitante,https://www.daikin-hbl.de/en/match/4ba2644b-3961-11ef-a95f-7fa33ac8682b,416.0,27.0,596.0,3.0,2.0,25.0,11.0,4.0,1.0,3.0,5.0,0.0,28.0,7.0,44.0,26.0,0.0,0.0,7.0,47.0,0.0,0.0,0.0,0.0,206,27.0,27.0,
2023-03-25,GWD Minden,FRISCH AUF! Göppingen,GWD Minden,local,https://www.daikin-hbl.de/en/match/4ba2644b-3961-11ef-a95f-7fa33ac8682b,301.0,27.0,459.0,5.0,3.0,24.0,9.0,1.0,2.0,7.0,9.0,0.0,56.0,14.0,34.0,27.0,0.0,0.0,14.0,36.0,0.0,0.0,0.0,0.0,206,27.0,27.0,
2023-03-26,SC Magdeburg,VfL Gummersbach,SC Magdeburg,local,https://www.daikin-hbl.de/en/match/4b46e8c8-3961-11ef-baf1-7fa33ac8682b,264.0,41.0,573.0,16.0,2.0,39.0,12.0,1.0,4.0,5.0,12.0,0.0,81.0,15.0,60.0,29.0,1.0,100.0,14.0,66.0,0.0,1.0,0.0,0.0,207,41.0,27.0,1.0
2023-03-26,SG Flensburg-Handewitt,TBV Lemgo Lippe,SG Flensburg-Handewitt,local,https://www.daikin-hbl.de/en/match/4b36461f-3961-11ef-8141-7fa33ac8682b,439.0,34.0,551.0,6.0,1.0,33.0,16.0,2.0,3.0,3.0,12.0,0.0,17.0,13.0,35.0,26.0,1.0,33.0,12.0,35.0,0.0,0.0,0.0,0.0,208,34.0,29.0,1.0
2023-03-26,SG Flensburg-Handewitt,TBV Lemgo Lippe,TBV Lemgo Lippe,visitante,https://www.daikin-hbl.de/en/match/4b36461f-3961-11ef-8141-7fa33ac8682b,252.0,27.0,653.0,4.0,2.0,25.0,11.0,2.0,1.0,3.0,12.0,0.0,119.0,9.0,22.0,31.0,0.0,0.0,9.0,23.0,0.0,0.0,0.0,0.0,208,34.0,29.0,
2023-03-26,SC Magdeburg,VfL Gummersbach,VfL Gummersbach,visitante,https://www.daikin-hbl.de/en/match/4b46e8c8-3961-11ef-baf1-7fa33ac8682b,291.0,29.0,470.0,21.0,1.0,28.0,12.0,4.0,3.0,3.0,13.0,0.0,28.0,9.0,31.0,39.0,0.0,0.0,9.0,33.0,0.0,0.0,0.0,0.0,207,41.0,27.0,
2023-03-26,THW Kiel,Füchse Berlin,Füchse Berlin,visitante,https://www.daikin-hbl.de/en/match/4b25cab0-3961-11ef-ab10-7fa33ac8682b,489.0,29.0,604.0,24.0,1.0,28.0,13.0,0.0,0.0,2.0,3.0,0.0,183.0,8.0,36.0,35.0,0.0,0.0,8.0,38.0,0.0,0.0,0.0,0.0,209,36.0,17.0,
2023-03-26,TSV Hannover-Burgdorf,MT Melsungen,MT Melsungen,visitante,https://www.daikin-hbl.de/en/match/4b5690ed-3961-11ef-843f-7fa33ac8682b,367.0,17.0,374.0,5.0,2.0,15.0,2.0,0.0,3.0,6.0,9.0,0.0,17.0,10.0,30.0,25.0,1.0,20.0,9.0,32.0,0.0,0.0,0.0,0.0,210,26.0,29.0,
2023-03-26,TVB Stuttgart,HSG Wetzlar,TVB Stuttgart,local,https://www.daikin-hbl.de/en/match/4b75cbc9-3961-11ef-a8e9-7fa33ac8682b,285.0,28.0,519.0,5.0,2.0,26.0,14.0,1.0,3.0,3.0,12.0,0.0,28.0,12.0,57.0,29.0,1.0,50.0,11.0,56.0,0.0,0.0,0.0,0.0,211,28.0,29.0,0.0
2023-03-26,TVB Stuttgart,HSG Wetzlar,HSG Wetzlar,visitante,https://www.daikin-hbl.de/en/match/4b75cbc9-3961-11ef-a8e9-7fa33ac8682b,392.0,29.0,673.0,1.0,3.0,26.0,10.0,5.0,3.0,8.0,15.0,1.0,28.0,13.0,66.0,26.0,1.0,50.0,12.0,82.0,1.0,0.0,0.0,0.0,211,28.0,29.0,
2023-03-26,THW Kiel,Füchse Berlin,THW Kiel,local,https://www.daikin-hbl.de/en/match/4b25cab0-3961-11ef-ab10-7fa33ac8682b,289.0,36.0,740.0,18.0,3.0,33.0,14.0,0.0,0.0,4.0,6.0,0.0,17.0,23.0,44.0,29.0,0.0,0.0,23.0,45.0,0.0,0.0,0.0,0.0,209,36.0,17.0,1.0
2023-03-26,TSV Hannover-Burgdorf,MT Melsungen,TSV Hannover-Burgdorf,local,https://www.daikin-hbl.de/en/match/4b5690ed-3961-11ef-843f-7fa33ac8682b,443.0,26.0,601.0,5.0,6.0,20.0,11.0,2.0,5.0,4.0,17.0,0.0,22.0,12.0,69.0,22.0,0.0,0.0,12.0,73.0,0.0,0.0,0.0,0.0,210,26.0,29.0,0.0
2023-03-30,SC DHfK Leipzig,VfL Gummersbach,VfL Gummersbach,visitante,https://www.daikin-hbl.de/en/match/42350713-3961-11ef-b0ce-1fafd93a56d6,282.0,34.0,561.0,18.0,0.0,34.0,17.0,1.0,2.0,4.0,10.0,0.0,28.0,11.0,62.0,30.0,1.0,33.0,10.0,67.0,0.0,0.0,0.0,0.0,212,30.0,17.0,
2023-03-30,TBV Lemgo Lippe,Rhein-Neckar Löwen,TBV Lemgo Lippe,local,https://www.daikin-hbl.de/en/match/4beaff97-3961-11ef-b562-7fa33ac8682b,264.0,33.0,694.0,3.0,3.0,30.0,14.0,1.0,4.0,4.0,13.0,0.0,119.0,6.0,21.0,30.0,1.0,33.0,5.0,20.0,0.0,0.0,0.0,0.0,213,33.0,34.0,0.0
2023-03-30,SC DHfK Leipzig,VfL Gummersbach,SC DHfK Leipzig,local,https://www.daikin-hbl.de/en/match/42350713-3961-11ef-b0ce-1fafd93a56d6,316.0,30.0,575.0,19.0,4.0,26.0,11.0,4.0,2.0,4.0,11.0,0.0,80.0,8.0,42.0,32.0,0.0,0.0,8.0,42.0,0.0,0.0,0.0,0.0,212,30.0,17.0,1.0
2023-03-30,TVB Stuttgart,MT Melsungen,TVB Stuttgart,local,https://www.daikin-hbl.de/en/match/4c85d5ea-3961-11ef-b1d8-7fa33ac8682b,230.0,23.0,692.0,3.0,2.0,21.0,6.0,2.0,0.0,4.0,14.0,0.0,28.0,16.0,39.0,25.0,1.0,25.0,15.0,41.0,0.0,2.0,0.0,0.0,214,23.0,30.0,0.0
2023-03-30,TVB Stuttgart,MT Melsungen,MT Melsungen,visitante,https://www.daikin-hbl.de/en/match/4c85d5ea-3961-11ef-b1d8-7fa33ac8682b,371.0,17.0,468.0,6.0,3.0,14.0,8.0,2.0,1.0,3.0,6.0,0.0,17.0,10.0,79.0,23.0,0.0,0.0,10.0,81.0,1.0,1.0,0.0,0.0,214,23.0,30.0,
2023-03-30,TBV Lemgo Lippe,Rhein-Neckar Löwen,Rhein-Neckar Löwen,visitante,https://www.daikin-hbl.de/en/match/4beaff97-3961-11ef-b562-7fa33ac8682b,355.0,30.0,500.0,5.0,4.0,26.0,10.0,3.0,1.0,5.0,13.0,0.0,65.0,10.0,44.0,31.0,1.0,33.0,9.0,44.0,0.0,0.0,0.0,0.0,213,33.0,34.0,
2023-04-01,HSG Wetzlar,GWD Minden,GWD Minden,visitante,https://www.daikin-hbl.de/en/match/4bdc8ca8-3961-11ef-b7fa-7fa33ac8682b,348.0,27.0,582.0,19.0,1.0,26.0,5.0,1.0,3.0,6.0,15.0,1.0,56.0,13.0,34.0,25.0,2.0,50.0,11.0,32.0,0.0,2.0,0.0,0.0,215,25.0,27.0,
2023-04-01,HSG Wetzlar,GWD Minden,HSG Wetzlar,local,https://www.daikin-hbl.de/en/match/4bdc8ca8-3961-11ef-b7fa-7fa33ac8682b,392.0,25.0,405.0,23.0,2.0,23.0,7.0,2.0,3.0,3.0,14.0,0.0,23.0,13.0,88.0,23.0,0.0,0.0,13.0,89.0,0.0,0.0,0.0,0.0,215,25.0,27.0,0.0
2023-04-01,ASV Hamm-Westfalen,SG Flensburg-Handewitt,SG Flensburg-Handewitt,visitante,https://www.daikin-hbl.de/en/match/4c0cb61c-3961-11ef-a0dc-7fa33ac8682b,450.0,37.0,790.0,13.0,4.0,33.0,16.0,4.0,1.0,2.0,6.0,0.0,21.0,11.0,28.0,29.0,0.0,0.0,11.0,30.0,0.0,0.0,0.0,0.0,216,29.0,37.0,
2023-04-01,ASV Hamm-Westfalen,SG Flensburg-Handewitt,ASV Hamm-Westfalen,local,https://www.daikin-hbl.de/en/match/4c0cb61c-3961-11ef-a0dc-7fa33ac8682b,570.0,29.0,581.0,23.0,3.0,26.0,8.0,1.0,1.0,2.0,6.0,0.0,22.0,7.0,32.0,36.0,0.0,0.0,7.0,35.0,0.0,0.0,0.0,0.0,216,29.0,37.0,0.0
2023-04-02,SC DHfK Leipzig,TSV Hannover-Burgdorf,SC DHfK Leipzig,local,https://www.daikin-hbl.de/en/match/4bce6bba-3961-11ef-b8ca-7fa33ac8682b,316.0,29.0,683.0,8.0,2.0,27.0,14.0,3.0,5.0,1.0,19.0,0.0,108.0,8.0,24.0,31.0,1.0,20.0,7.0,25.0,0.0,1.0,0.0,0.0,217,29.0,28.0,1.0
2023-04-02,FRISCH AUF! Göppingen,Bergischer HC,FRISCH AUF! Göppingen,local,https://www.daikin-hbl.de/en/match/4bfe4c9f-3961-11ef-9a04-7fa33ac8682b,389.0,37.0,652.0,16.0,6.0,30.0,10.0,3.0,2.0,3.0,4.0,0.0,28.0,12.0,61.0,27.0,0.0,0.0,12.0,68.0,0.0,1.0,0.0,0.0,218,37.0,31.0,1.0
2023-04-02,FRISCH AUF! Göppingen,Bergischer HC,Bergischer HC,visitante,https://www.daikin-hbl.de/en/match/4bfe4c9f-3961-11ef-9a04-7fa33ac8682b,258.0,28.0,872.0,19.0,3.0,24.0,7.0,2.0,1.0,1.0,7.0,0.0,13.0,12.0,32.0,37.0,1.0,20.0,11.0,34.0,0.0,0.0,0.0,0.0,218,37.0,31.0,
2023-04-02,VfL Gummersbach,THW Kiel,VfL Gummersbach,local,https://www.daikin-hbl.de/en/match/4c1a3b0f-3961-11ef-add3-7fa33ac8682b,293.0,26.0,734.0,5.0,3.0,23.0,13.0,1.0,1.0,6.0,14.0,2.0,28.0,13.0,32.0,27.0,4.0,57.0,9.0,27.0,0.0,0.0,0.0,0.0,219,26.0,27.0,0.0
2023-04-02,SC DHfK Leipzig,TSV Hannover-Burgdorf,TSV Hannover-Burgdorf,visitante,https://www.daikin-hbl.de/en/match/4bce6bba-3961-11ef-b8ca-7fa33ac8682b,396.0,31.0,683.0,4.0,5.0,26.0,9.0,3.0,2.0,4.0,17.0,0.0,22.0,12.0,67.0,25.0,0.0,0.0,12.0,69.0,0.0,1.0,0.0,0.0,217,29.0,28.0,
2023-04-02,Handball Sport Verein Hamburg,TVB Stuttgart,Handball Sport Verein Hamburg,local,https://www.daikin-hbl.de/en/match/4c289dba-3961-11ef-94d1-7fa33ac8682b,269.0,27.0,732.0,5.0,2.0,25.0,11.0,2.0,1.0,5.0,12.0,1.0,13.0,8.0,24.0,25.0,1.0,33.0,7.0,23.0,0.0,0.0,0.0,0.0,220,27.0,27.0,
2023-04-02,Handball Sport Verein Hamburg,TVB Stuttgart,TVB Stuttgart,visitante,https://www.daikin-hbl.de/en/match/4c289dba-3961-11ef-94d1-7fa33ac8682b,285.0,27.0,755.0,0.0,2.0,25.0,12.0,0.0,1.0,9.0,15.0,1.0,28.0,9.0,52.0,26.0,1.0,100.0,8.0,49.0,0.0,0.0,0.0,0.0,220,27.0,27.0,
2023-04-02,MT Melsungen,SC Magdeburg,MT Melsungen,local,https://www.daikin-hbl.de/en/match/4bc0ca39-3961-11ef-ac0d-7fa33ac8682b,382.0,23.0,500.0,9.0,2.0,21.0,9.0,1.0,2.0,1.0,6.0,0.0,17.0,10.0,27.0,27.0,2.0,40.0,8.0,25.0,0.0,0.0,0.0,0.0,221,23.0,30.0,0.0
2023-04-02,MT Melsungen,SC Magdeburg,SC Magdeburg,visitante,https://www.daikin-hbl.de/en/match/4bc0ca39-3961-11ef-ac0d-7fa33ac8682b,265.0,27.0,430.0,15.0,3.0,24.0,9.0,3.0,1.0,3.0,9.0,0.0,81.0,8.0,44.0,26.0,0.0,0.0,8.0,47.0,0.0,2.0,0.0,0.0,221,23.0,30.0,
2023-04-02,VfL Gummersbach,THW Kiel,THW Kiel,visitante,https://www.daikin-hbl.de/en/match/4c1a3b0f-3961-11ef-add3-7fa33ac8682b,283.0,30.0,544.0,7.0,3.0,27.0,13.0,1.0,0.0,4.0,7.0,0.0,17.0,16.0,89.0,24.0,2.0,133.0,14.0,72.0,0.0,0.0,1.0,0.0,219,26.0,27.0,
2023-04-06,Bergischer HC,SC Magdeburg,Bergischer HC,local,https://www.daikin-hbl.de/en/match/36396a10-3961-11ef-835c-eda1a7fb9e81,250.0,34.0,621.0,5.0,2.0,32.0,14.0,1.0,0.0,2.0,12.0,0.0,13.0,8.0,30.0,38.0,0.0,0.0,8.0,34.0,0.0,0.0,0.0,0.0,222,34.0,38.0,0.0
2023-04-06,Bergischer HC,SC Magdeburg,SC Magdeburg,visitante,https://www.daikin-hbl.de/en/match/36396a10-3961-11ef-835c-eda1a7fb9e81,244.0,38.0,669.0,4.0,6.0,32.0,11.0,1.0,0.0,2.0,9.0,0.0,81.0,9.0,42.0,34.0,0.0,0.0,9.0,44.0,0.0,0.0,0.0,0.0,222,34.0,38.0,
2023-04-06,SG Flensburg-Handewitt,SC DHfK Leipzig,SG Flensburg-Handewitt,local,https://www.daikin-hbl.de/en/match/4c466503-3961-11ef-b34f-7fa33ac8682b,403.0,30.0,462.0,2.0,0.0,30.0,16.0,5.0,2.0,2.0,7.0,0.0,21.0,12.0,60.0,27.0,0.0,0.0,12.0,61.0,0.0,0.0,0.0,0.0,223,30.0,27.0,1.0
2023-04-06,SG Flensburg-Handewitt,SC DHfK Leipzig,SC DHfK Leipzig,visitante,https://www.daikin-hbl.de/en/match/4c466503-3961-11ef-b34f-7fa33ac8682b,255.0,27.0,704.0,5.0,1.0,26.0,6.0,6.0,0.0,5.0,3.0,0.0,108.0,9.0,47.0,30.0,1.0,100.0,8.0,40.0,0.0,2.0,0.0,0.0,223,30.0,27.0,
2023-04-06,TSV Hannover-Burgdorf,Füchse Berlin,Füchse Berlin,visitante,https://www.daikin-hbl.de/en/match/4c575ff5-3961-11ef-8170-7fa33ac8682b,505.0,33.0,664.0,3.0,5.0,27.0,13.0,0.0,3.0,3.0,12.0,0.0,183.0,12.0,28.0,31.0,0.0,0.0,12.0,29.0,0.0,0.0,0.0,0.0,224,32.0,28.0,
2023-04-06,FRISCH AUF! Göppingen,HSG Wetzlar,FRISCH AUF! Göppingen,local,https://www.daikin-hbl.de/en/match/4c7784a9-3961-11ef-b517-7fa33ac8682b,392.0,26.0,635.0,2.0,6.0,20.0,11.0,3.0,4.0,5.0,14.0,0.0,28.0,7.0,41.0,27.0,2.0,40.0,5.0,36.0,0.0,0.0,0.0,0.0,225,26.0,33.0,0.0
2023-04-06,FRISCH AUF! Göppingen,HSG Wetzlar,HSG Wetzlar,visitante,https://www.daikin-hbl.de/en/match/4c7784a9-3961-11ef-b517-7fa33ac8682b,392.0,28.0,689.0,4.0,3.0,25.0,9.0,1.0,1.0,2.0,13.0,0.0,23.0,13.0,64.0,26.0,1.0,33.0,12.0,85.0,0.0,0.0,0.0,0.0,225,26.0,33.0,
2023-04-06,TSV Hannover-Burgdorf,Füchse Berlin,TSV Hannover-Burgdorf,local,https://www.daikin-hbl.de/en/match/4c575ff5-3961-11ef-8170-7fa33ac8682b,393.0,32.0,797.0,5.0,2.0,30.0,17.0,0.0,4.0,3.0,15.0,0.0,22.0,10.0,44.0,32.0,0.0,0.0,10.0,50.0,0.0,0.0,0.0,0.0,224,32.0,28.0,1.0
2023-04-09,Bergischer HC,Handball Sport Verein Hamburg,Handball Sport Verein Hamburg,visitante,https://www.daikin-hbl.de/en/match/4c981a2b-3961-11ef-88a5-7fa33ac8682b,268.0,34.0,530.0,6.0,1.0,33.0,16.0,0.0,0.0,0.0,13.0,0.0,13.0,11.0,42.0,35.0,0.0,0.0,11.0,45.0,0.0,1.0,0.0,0.0,226,37.0,34.0,
2023-04-09,Rhein-Neckar Löwen,VfL Gummersbach,VfL Gummersbach,visitante,https://www.daikin-hbl.de/en/match/4c67c7ee-3961-11ef-8959-7fa33ac8682b,265.0,42.0,749.0,3.0,0.0,42.0,20.0,3.0,3.0,4.0,12.0,1.0,28.0,16.0,31.0,36.0,0.0,0.0,16.0,32.0,0.0,1.0,0.0,0.0,227,37.0,35.0,
2023-04-09,Bergischer HC,Handball Sport Verein Hamburg,Bergischer HC,local,https://www.daikin-hbl.de/en/match/4c981a2b-3961-11ef-88a5-7fa33ac8682b,195.0,37.0,565.0,5.0,2.0,35.0,14.0,1.0,2.0,4.0,11.0,1.0,13.0,10.0,29.0,33.0,0.0,0.0,10.0,30.0,0.0,2.0,0.0,0.0,226,37.0,34.0,1.0
2023-04-09,HC Erlangen,ASV Hamm-Westfalen,HC Erlangen,local,https://www.daikin-hbl.de/en/match/4ca73762-3961-11ef-ad31-7fa33ac8682b,434.0,37.0,795.0,2.0,8.0,29.0,11.0,1.0,6.0,2.0,15.0,0.0,38.0,15.0,77.0,27.0,2.0,50.0,13.0,80.0,0.0,0.0,0.0,0.0,228,37.0,42.0,0.0
2023-04-09,Rhein-Neckar Löwen,VfL Gummersbach,Rhein-Neckar Löwen,local,https://www.daikin-hbl.de/en/match/4c67c7ee-3961-11ef-8959-7fa33ac8682b,342.0,37.0,682.0,4.0,2.0,35.0,17.0,2.0,4.0,2.0,16.0,0.0,65.0,17.0,64.0,42.0,0.0,0.0,17.0,64.0,0.0,1.0,0.0,0.0,227,37.0,35.0,1.0
2023-04-09,GWD Minden,TBV Lemgo Lippe,GWD Minden,local,https://www.daikin-hbl.de/en/match/4cb625af-3961-11ef-a224-7fa33ac8682b,330.0,36.0,537.0,4.0,2.0,34.0,7.0,1.0,4.0,5.0,9.0,0.0,56.0,12.0,26.0,34.0,0.0,0.0,12.0,27.0,0.0,0.0,0.0,0.0,229,36.0,27.0,1.0
2023-04-09,GWD Minden,TBV Lemgo Lippe,TBV Lemgo Lippe,visitante,https://www.daikin-hbl.de/en/match/4cb625af-3961-11ef-a224-7fa33ac8682b,223.0,35.0,705.0,2.0,1.0,34.0,17.0,3.0,1.0,1.0,8.0,0.0,119.0,10.0,36.0,34.0,0.0,0.0,10.0,38.0,0.0,0.0,0.0,0.0,229,36.0,27.0,
2023-04-09,THW Kiel,SC Magdeburg,THW Kiel,local,https://www.daikin-hbl.de/en/match/4c36d211-3961-11ef-a014-7fa33ac8682b,289.0,34.0,859.0,11.0,4.0,30.0,17.0,0.0,0.0,4.0,9.0,0.0,17.0,13.0,43.0,33.0,1.0,33.0,12.0,36.0,0.0,0.0,0.0,0.0,230,34.0,33.0,1.0
2023-04-09,HC Erlangen,ASV Hamm-Westfalen,ASV Hamm-Westfalen,visitante,https://www.daikin-hbl.de/en/match/4ca73762-3961-11ef-ad31-7fa33ac8682b,570.0,27.0,612.0,4.0,5.0,22.0,10.0,1.0,3.0,2.0,20.0,0.0,22.0,11.0,51.0,33.0,1.0,20.0,10.0,58.0,0.0,1.0,0.0,0.0,228,37.0,42.0,
